purple	bumpy	small	box	sweet	yes	no
green	metal	giant	flat	bitter	no	no
yellow	furry	huge	string	sweet	yes	no
green	furry	giant	star	dirty	no	no
orange	bumpy	medium	tube	leafy	yes	no
orange	scaly	giant	tube	leafy	no	no
red	smooth	small	box	bitter	yes	no
black	bumpy	tiny	ball	sweet	no	no
purple	bumpy	giant	star	rotten	no	no
purple	smooth	medium	star	bitter	no	no
green	sharp	tiny	tube	none	yes	no
white	furry	tiny	flat	leafy	no	no
yellow	scaly	big	star	salty	no	no
orange	bumpy	big	flat	none	yes	no
purple	furry	giant	ball	salty	yes	no
orange	furry	tiny	star	dirty	yes	no
yellow	scaly	giant	tube	rotten	yes	no
black	metal	small	flat	dirty	no	no
white	furry	medium	ball	sour	yes	no
blue	scaly	small	string	sour	no	no
black	scaly	medium	tube	none	yes	no
red	bumpy	giant	star	rotten	no	no
yellow	sharp	big	string	rotten	no	no
black	furry	medium	ball	salty	no	no
blue	smooth	giant	flat	rotten	no	no
red	smooth	small	ball	leafy	no	yes
green	metal	medium	tube	dirty	no	no
purple	sharp	giant	tube	salty	yes	no
green	sharp	tiny	box	rotten	no	no
black	metal	small	box	salty	no	no
yellow	furry	huge	star	salty	yes	no
red	metal	medium	ball	dirty	no	no
blue	bumpy	small	ball	salty	no	no
red	scaly	big	flat	rotten	yes	no
orange	smooth	big	flat	leafy	yes	no
orange	metal	tiny	tube	rotten	yes	no
green	scaly	big	star	none	no	no
purple	sharp	medium	box	rotten	yes	no
yellow	scaly	small	string	sweet	no	yes
blue	furry	huge	string	sweet	no	no
yellow	sharp	medium	flat	leafy	yes	no
red	sharp	tiny	box	sour	no	yes
red	smooth	big	tube	sweet	yes	no
orange	sharp	giant	star	sour	yes	no
orange	scaly	giant	string	bitter	no	no
yellow	smooth	big	star	none	no	no
blue	furry	small	flat	dirty	no	no
blue	sharp	medium	box	bitter	no	no
blue	smooth	tiny	star	salty	no	no
black	scaly	medium	ball	leafy	yes	no
red	metal	huge	star	bitter	yes	no
purple	bumpy	small	box	none	no	no
purple	scaly	giant	string	dirty	yes	no
black	furry	huge	flat	leafy	no	no
black	smooth	tiny	flat	sweet	no	no
black	metal	giant	flat	leafy	yes	no
blue	metal	small	box	sweet	no	no
purple	scaly	tiny	string	sweet	yes	no
yellow	bumpy	small	ball	salty	yes	no
green	furry	huge	string	sour	no	no
white	furry	tiny	box	bitter	yes	no
green	metal	huge	string	leafy	yes	no
blue	furry	huge	star	sweet	yes	no
purple	metal	small	box	dirty	no	no
yellow	scaly	tiny	star	none	no	no
green	scaly	giant	star	sweet	yes	no
purple	sharp	medium	box	rotten	no	no
purple	furry	small	box	dirty	yes	no
blue	metal	small	box	salty	yes	no
white	furry	medium	tube	none	yes	no
yellow	sharp	tiny	star	dirty	yes	no
black	furry	huge	star	rotten	no	no
purple	smooth	giant	ball	sweet	yes	no
red	sharp	big	box	sour	no	no
yellow	bumpy	small	tube	sweet	yes	no
green	smooth	small	flat	sweet	yes	no
black	bumpy	small	tube	sweet	no	no
orange	furry	big	box	dirty	yes	no
orange	smooth	huge	box	sweet	yes	no
blue	sharp	giant	star	rotten	no	no
purple	furry	tiny	ball	sour	yes	no
blue	furry	big	tube	salty	yes	no
red	furry	medium	flat	none	no	no
blue	sharp	small	tube	salty	no	no
red	furry	giant	box	bitter	no	no
green	furry	huge	tube	none	yes	no
yellow	metal	giant	star	sweet	no	no
blue	scaly	giant	tube	dirty	no	no
yellow	furry	tiny	star	none	yes	no
red	smooth	medium	tube	sour	no	yes
red	metal	giant	box	leafy	no	no
red	furry	medium	string	bitter	no	no
white	metal	big	tube	leafy	yes	no
purple	metal	big	flat	dirty	yes	no
blue	sharp	small	flat	dirty	no	no
red	furry	giant	star	leafy	no	no
purple	scaly	medium	star	leafy	no	no
green	sharp	medium	star	sweet	no	yes
red	sharp	huge	ball	rotten	no	no
red	smooth	huge	ball	sour	no	no
yellow	bumpy	big	flat	sweet	no	no
white	scaly	giant	star	dirty	no	no
black	bumpy	medium	tube	sweet	yes	no
red	scaly	tiny	string	bitter	no	no
white	furry	medium	string	sour	yes	no
white	sharp	tiny	string	sweet	no	no
green	furry	huge	ball	dirty	yes	no
green	bumpy	medium	flat	bitter	no	no
green	scaly	small	tube	dirty	yes	no
white	metal	big	box	bitter	no	no
blue	smooth	small	flat	sweet	yes	no
yellow	furry	giant	tube	none	yes	no
green	smooth	big	box	bitter	no	no
red	furry	small	flat	leafy	yes	no
white	furry	medium	star	bitter	no	no
orange	metal	giant	star	salty	yes	no
orange	metal	tiny	ball	leafy	no	no
white	metal	giant	star	salty	yes	no
yellow	smooth	small	ball	rotten	no	no
red	metal	medium	flat	leafy	yes	no
white	furry	medium	box	leafy	no	no
orange	scaly	medium	ball	sour	no	no
green	metal	medium	tube	leafy	yes	no
green	smooth	medium	tube	sweet	yes	no
purple	smooth	tiny	star	leafy	no	no
purple	smooth	medium	star	leafy	yes	no
yellow	sharp	big	star	sweet	no	no
yellow	scaly	giant	flat	sweet	yes	no
black	sharp	medium	box	none	no	no
yellow	scaly	tiny	star	rotten	yes	no
orange	furry	big	flat	leafy	yes	no
red	bumpy	huge	star	rotten	yes	no
white	furry	medium	string	dirty	no	no
green	metal	giant	box	bitter	no	no
green	metal	tiny	ball	salty	no	yes
white	metal	huge	ball	leafy	yes	no
purple	metal	big	string	sour	no	no
yellow	smooth	big	flat	sour	yes	no
orange	scaly	tiny	ball	salty	yes	no
red	furry	small	tube	sour	yes	no
purple	scaly	big	ball	sweet	yes	no
orange	furry	big	tube	leafy	yes	no
purple	scaly	tiny	ball	rotten	no	no
black	sharp	tiny	string	rotten	no	no
red	furry	medium	flat	sweet	yes	no
yellow	metal	tiny	ball	dirty	yes	no
yellow	smooth	medium	flat	sour	yes	no
blue	sharp	big	string	sweet	yes	no
orange	metal	small	box	leafy	no	no
white	smooth	giant	flat	salty	no	no
orange	metal	tiny	ball	salty	yes	no
yellow	sharp	giant	star	salty	no	no
orange	bumpy	tiny	flat	none	no	no
orange	scaly	tiny	string	salty	yes	no
blue	bumpy	medium	box	sour	no	no
green	metal	big	string	leafy	yes	no
yellow	scaly	small	flat	bitter	yes	no
green	smooth	giant	box	salty	yes	no
white	bumpy	big	tube	bitter	no	no
orange	bumpy	tiny	tube	bitter	yes	no
white	sharp	giant	box	none	no	no
black	bumpy	tiny	box	salty	no	no
red	furry	tiny	string	sweet	yes	no
white	sharp	big	tube	none	no	no
red	sharp	tiny	ball	salty	yes	no
black	smooth	huge	tube	dirty	yes	no
purple	bumpy	medium	box	none	yes	no
green	smooth	tiny	flat	sour	yes	no
yellow	sharp	tiny	box	salty	no	yes
blue	metal	giant	flat	dirty	yes	no
purple	scaly	giant	box	bitter	yes	no
blue	smooth	small	tube	bitter	yes	no
blue	smooth	big	tube	salty	yes	no
yellow	metal	big	tube	leafy	no	no
blue	metal	small	flat	sour	yes	no
orange	bumpy	giant	tube	leafy	no	no
yellow	smooth	tiny	star	leafy	no	yes
orange	metal	big	flat	leafy	no	no
blue	bumpy	huge	flat	bitter	yes	no
purple	smooth	tiny	ball	leafy	yes	no
white	metal	big	star	sour	no	no
purple	sharp	tiny	star	rotten	no	no
white	smooth	small	tube	sour	yes	no
yellow	bumpy	huge	box	leafy	no	no
orange	metal	medium	string	sweet	yes	no
white	sharp	small	tube	rotten	no	no
blue	smooth	big	string	none	yes	no
yellow	furry	small	flat	dirty	yes	no
purple	sharp	medium	box	rotten	yes	no
black	scaly	huge	star	leafy	yes	no
red	furry	big	star	salty	yes	no
white	furry	tiny	flat	sour	no	no
blue	metal	big	star	rotten	no	no
yellow	smooth	medium	string	sour	no	yes
purple	furry	small	star	bitter	no	no
yellow	scaly	tiny	ball	rotten	yes	no
orange	bumpy	huge	tube	bitter	no	no
red	scaly	medium	string	dirty	yes	no
blue	metal	big	string	leafy	no	no
white	smooth	medium	ball	salty	yes	no
purple	furry	small	box	dirty	yes	no
purple	metal	huge	star	leafy	yes	no
red	bumpy	big	flat	bitter	yes	no
purple	sharp	medium	star	rotten	no	no
yellow	sharp	medium	string	sweet	no	yes
orange	scaly	big	tube	bitter	yes	no
yellow	sharp	big	string	dirty	yes	no
orange	scaly	small	ball	none	yes	no
green	bumpy	small	string	dirty	yes	no
black	bumpy	medium	box	sweet	no	no
blue	bumpy	huge	flat	none	no	no
blue	sharp	tiny	flat	rotten	yes	no
orange	scaly	huge	star	none	no	no
orange	furry	tiny	tube	bitter	yes	no
red	sharp	big	box	sour	yes	no
red	sharp	giant	box	dirty	yes	no
black	sharp	tiny	tube	none	yes	no
orange	bumpy	big	box	sweet	yes	no
orange	scaly	small	flat	bitter	no	no
white	furry	big	string	dirty	no	no
purple	bumpy	big	box	sweet	no	no
orange	bumpy	giant	flat	dirty	yes	no
red	scaly	huge	star	rotten	yes	no
yellow	bumpy	giant	tube	salty	no	no
black	metal	tiny	star	bitter	no	no
yellow	scaly	big	string	sour	yes	no
red	bumpy	medium	box	bitter	no	no
blue	metal	small	string	sour	no	no
black	furry	small	ball	bitter	yes	no
red	sharp	giant	star	leafy	no	no
yellow	bumpy	small	flat	none	yes	no
black	furry	tiny	star	dirty	yes	no
white	furry	tiny	box	none	yes	no
green	scaly	big	ball	salty	yes	no
red	sharp	tiny	flat	none	yes	no
purple	scaly	small	tube	salty	no	no
white	metal	huge	ball	dirty	no	no
white	metal	big	string	rotten	no	no
purple	scaly	huge	ball	dirty	no	no
red	smooth	huge	tube	salty	no	no
yellow	furry	big	box	dirty	no	no
green	bumpy	big	flat	sour	no	no
yellow	sharp	medium	tube	bitter	yes	no
orange	smooth	tiny	star	rotten	yes	no
yellow	scaly	small	flat	bitter	yes	no
blue	bumpy	giant	star	sour	yes	no
orange	sharp	tiny	box	salty	yes	no
blue	bumpy	medium	ball	leafy	no	no
green	bumpy	medium	box	leafy	no	yes
yellow	metal	big	flat	sweet	yes	no
purple	smooth	medium	star	bitter	yes	no
orange	metal	tiny	star	sour	no	no
blue	sharp	giant	string	sweet	yes	no
orange	furry	tiny	string	leafy	yes	no
black	smooth	medium	star	salty	yes	no
green	metal	big	box	rotten	no	no
orange	sharp	medium	box	dirty	no	no
orange	furry	small	box	salty	no	no
orange	sharp	giant	flat	sweet	no	no
blue	furry	tiny	star	none	yes	no
green	smooth	small	star	none	no	no
purple	smooth	big	string	sweet	no	no
white	metal	small	flat	sweet	no	no
white	scaly	medium	tube	none	yes	no
purple	smooth	big	string	none	no	no
black	scaly	giant	box	dirty	yes	no
black	smooth	huge	flat	sour	no	no
yellow	scaly	giant	string	bitter	yes	no
red	smooth	medium	tube	sweet	no	yes
orange	smooth	small	box	sweet	yes	no
white	scaly	big	star	sour	yes	no
blue	scaly	small	star	sweet	no	no
white	metal	medium	flat	sour	yes	no
purple	bumpy	small	ball	leafy	yes	no
white	furry	medium	string	sour	yes	no
blue	sharp	huge	ball	dirty	yes	no
yellow	scaly	giant	flat	bitter	yes	no
blue	sharp	small	star	sour	no	no
red	smooth	small	tube	leafy	yes	no
purple	furry	giant	star	salty	yes	no
purple	furry	tiny	tube	sweet	no	no
orange	scaly	small	tube	none	no	no
white	metal	big	ball	salty	no	no
orange	metal	medium	string	none	no	no
orange	smooth	tiny	ball	rotten	yes	no
black	scaly	huge	box	salty	yes	no
green	metal	tiny	tube	sour	no	yes
yellow	sharp	giant	ball	sweet	yes	no
orange	smooth	big	box	rotten	no	no
white	smooth	big	string	dirty	yes	no
red	smooth	huge	string	leafy	yes	no
yellow	metal	big	box	sweet	no	no
white	scaly	giant	flat	bitter	no	no
orange	scaly	medium	flat	sour	yes	no
black	metal	huge	ball	rotten	no	no
green	furry	small	box	none	yes	no
yellow	sharp	medium	box	dirty	no	no
orange	bumpy	tiny	ball	rotten	no	no
green	smooth	tiny	string	leafy	no	yes
white	sharp	medium	box	salty	no	no
red	smooth	medium	ball	salty	no	yes
yellow	bumpy	small	flat	sweet	no	yes
purple	sharp	medium	ball	sweet	yes	no
white	smooth	giant	string	rotten	yes	no
orange	furry	small	star	rotten	no	no
blue	smooth	tiny	ball	sour	yes	no
black	metal	huge	box	bitter	no	no
purple	metal	medium	box	salty	yes	no
black	smooth	huge	tube	sweet	yes	no
green	smooth	medium	tube	salty	no	yes
blue	smooth	huge	star	rotten	yes	no
purple	smooth	tiny	tube	leafy	no	no
purple	bumpy	tiny	ball	salty	yes	no
black	smooth	huge	ball	sour	yes	no
purple	scaly	big	star	dirty	yes	no
red	bumpy	tiny	flat	sweet	yes	no
blue	bumpy	giant	flat	salty	no	no
green	scaly	small	star	leafy	yes	no
purple	scaly	tiny	box	bitter	no	no
red	metal	huge	string	salty	yes	no
white	sharp	giant	star	leafy	no	no
red	sharp	giant	string	none	yes	no
purple	sharp	giant	flat	rotten	yes	no
white	bumpy	medium	ball	none	no	no
white	scaly	tiny	string	leafy	yes	no
yellow	metal	medium	box	leafy	yes	no
black	bumpy	tiny	box	sour	yes	no
purple	furry	giant	flat	dirty	yes	no
purple	bumpy	giant	string	bitter	yes	no
yellow	scaly	giant	flat	dirty	no	no
purple	metal	giant	string	leafy	no	no
red	sharp	giant	box	dirty	no	no
purple	scaly	tiny	star	sweet	yes	no
orange	sharp	big	star	rotten	yes	no
yellow	smooth	small	tube	bitter	no	no
black	smooth	huge	star	salty	no	no
orange	sharp	big	ball	sweet	yes	no
yellow	smooth	giant	tube	sweet	yes	no
black	metal	huge	ball	none	no	no
blue	metal	huge	ball	sour	yes	no
yellow	sharp	big	ball	dirty	yes	no
black	sharp	medium	tube	leafy	yes	no
black	metal	huge	ball	rotten	no	no
green	furry	big	star	dirty	yes	no
green	sharp	huge	tube	sweet	yes	no
yellow	scaly	medium	flat	dirty	no	no
green	sharp	huge	flat	sweet	no	no
purple	scaly	giant	box	sweet	yes	no
blue	metal	medium	star	sour	yes	no
purple	bumpy	medium	star	dirty	yes	no
purple	bumpy	medium	string	none	no	no
green	metal	tiny	ball	none	yes	no
yellow	sharp	small	star	salty	no	yes
orange	furry	tiny	tube	rotten	no	no
red	bumpy	medium	star	rotten	no	no
red	smooth	huge	tube	leafy	yes	no
blue	smooth	medium	star	sour	no	no
yellow	sharp	giant	flat	bitter	no	no
blue	smooth	tiny	box	rotten	no	no
white	sharp	big	star	salty	no	no
white	metal	tiny	ball	leafy	yes	no
red	scaly	tiny	flat	sour	no	yes
white	smooth	giant	flat	salty	no	no
black	bumpy	big	box	sweet	yes	no
orange	furry	medium	flat	leafy	yes	no
white	bumpy	giant	box	bitter	no	no
purple	bumpy	big	box	bitter	yes	no
purple	bumpy	tiny	ball	sour	no	no
red	bumpy	medium	ball	sweet	no	yes
white	metal	huge	ball	sour	yes	no
purple	furry	tiny	string	bitter	yes	no
orange	sharp	medium	star	sour	yes	no
green	metal	big	box	none	yes	no
orange	bumpy	giant	star	rotten	yes	no
red	metal	big	flat	leafy	no	no
black	sharp	giant	ball	sour	no	no
black	metal	huge	string	dirty	no	no
green	metal	medium	star	rotten	no	no
white	scaly	tiny	box	sweet	no	no
black	sharp	giant	flat	rotten	no	no
green	bumpy	small	tube	sour	no	yes
purple	scaly	giant	string	dirty	yes	no
green	smooth	small	string	sour	yes	no
blue	scaly	big	box	leafy	no	no
green	metal	medium	ball	leafy	no	yes
red	sharp	tiny	flat	leafy	yes	no
red	scaly	giant	string	leafy	no	no
red	furry	big	flat	none	no	no
red	furry	tiny	ball	salty	yes	no
black	bumpy	giant	ball	none	no	no
red	scaly	tiny	tube	none	yes	no
purple	metal	giant	ball	sour	no	no
purple	smooth	tiny	string	leafy	yes	no
blue	furry	tiny	tube	rotten	no	no
blue	scaly	huge	tube	dirty	no	no
purple	furry	huge	box	salty	yes	no
green	furry	small	box	none	yes	no
orange	metal	small	box	leafy	yes	no
white	scaly	huge	star	sweet	yes	no
orange	smooth	small	flat	bitter	yes	no
blue	smooth	huge	star	dirty	yes	no
black	scaly	huge	star	sour	no	no
orange	sharp	medium	string	sour	yes	no
purple	smooth	small	tube	salty	no	no
green	bumpy	medium	box	sweet	no	yes
yellow	bumpy	giant	ball	dirty	no	no
white	sharp	medium	star	none	no	no
orange	smooth	tiny	box	sweet	no	no
orange	bumpy	tiny	tube	sweet	yes	no
yellow	bumpy	small	string	leafy	yes	no
red	smooth	giant	star	none	yes	no
red	smooth	small	box	salty	no	yes
red	metal	tiny	flat	salty	no	yes
yellow	scaly	tiny	flat	bitter	yes	no
black	sharp	giant	string	leafy	yes	no
blue	furry	giant	tube	rotten	no	no
green	sharp	tiny	string	leafy	no	yes
purple	smooth	tiny	star	sweet	no	no
black	furry	huge	flat	sweet	yes	no
white	sharp	medium	ball	salty	yes	no
green	furry	giant	ball	leafy	no	no
yellow	smooth	medium	flat	salty	yes	no
yellow	smooth	big	tube	rotten	no	no
yellow	metal	small	star	sour	no	yes
yellow	furry	big	string	bitter	no	no
white	furry	small	box	none	yes	no
red	scaly	tiny	flat	rotten	no	no
red	metal	small	string	none	no	no
green	scaly	big	flat	sweet	no	no
yellow	scaly	giant	ball	leafy	no	no
white	sharp	small	ball	dirty	no	no
blue	bumpy	tiny	flat	sweet	yes	no
black	bumpy	big	tube	salty	no	no
black	bumpy	small	ball	bitter	no	no
green	sharp	tiny	ball	bitter	no	no
white	metal	big	box	rotten	no	no
red	furry	big	box	rotten	no	no
red	furry	huge	box	sour	no	no
green	sharp	huge	string	salty	no	no
orange	bumpy	giant	string	sour	yes	no
orange	bumpy	medium	ball	salty	yes	no
black	scaly	big	tube	sweet	no	no
black	smooth	big	star	sour	no	no
white	furry	medium	tube	sour	no	no
green	bumpy	huge	box	dirty	yes	no
white	sharp	giant	star	dirty	yes	no
orange	furry	giant	box	sour	yes	no
orange	scaly	small	flat	none	no	no
red	metal	giant	tube	sour	no	no
black	bumpy	medium	star	bitter	no	no
blue	metal	small	string	bitter	yes	no
yellow	bumpy	giant	box	sweet	no	no
green	smooth	giant	flat	dirty	no	no
blue	smooth	medium	box	bitter	yes	no
orange	scaly	big	box	bitter	yes	no
purple	sharp	small	tube	salty	no	no
purple	scaly	huge	ball	rotten	no	no
white	bumpy	tiny	box	none	yes	no
green	furry	small	string	rotten	no	no
yellow	smooth	giant	ball	leafy	yes	no
red	bumpy	giant	box	none	no	no
orange	smooth	small	star	bitter	yes	no
green	sharp	huge	tube	none	yes	no
blue	furry	huge	string	sour	no	no
black	sharp	small	string	sour	yes	no
purple	smooth	huge	ball	none	no	no
green	furry	medium	box	none	yes	no
purple	metal	giant	box	sweet	no	no
green	bumpy	small	star	bitter	no	no
purple	sharp	medium	box	rotten	yes	no
purple	furry	small	star	salty	no	no
white	smooth	medium	string	leafy	no	no
black	smooth	giant	star	sweet	no	no
green	smooth	small	star	sour	yes	no
blue	furry	tiny	string	rotten	yes	no
green	scaly	medium	box	sour	yes	no
blue	bumpy	big	box	none	no	no
red	sharp	huge	string	rotten	yes	no
yellow	furry	giant	string	sweet	no	no
blue	scaly	medium	star	dirty	yes	no
blue	sharp	small	tube	sweet	no	no
red	furry	huge	tube	bitter	yes	no
black	metal	medium	flat	bitter	yes	no
purple	sharp	medium	tube	dirty	yes	no
orange	bumpy	giant	ball	dirty	yes	no
green	bumpy	big	star	sweet	no	no
black	smooth	giant	string	dirty	yes	no
white	bumpy	giant	box	dirty	no	no
white	smooth	small	ball	sweet	yes	no
purple	smooth	small	box	leafy	yes	no
green	scaly	small	string	sour	no	yes
orange	furry	huge	ball	none	yes	no
blue	bumpy	giant	box	leafy	no	no
white	sharp	small	star	none	no	no
white	bumpy	medium	string	none	yes	no
yellow	sharp	big	star	leafy	yes	no
white	bumpy	tiny	box	bitter	no	no
orange	metal	small	star	bitter	no	no
orange	smooth	medium	string	bitter	yes	no
yellow	metal	big	tube	sweet	no	no
purple	metal	tiny	star	dirty	no	no
black	smooth	giant	ball	sweet	yes	no
white	scaly	medium	star	none	no	no
yellow	scaly	big	star	sour	yes	no
green	metal	big	box	rotten	no	no
blue	furry	giant	string	sour	yes	no
red	smooth	tiny	tube	none	no	no
white	smooth	small	tube	sweet	yes	no
yellow	metal	huge	ball	none	no	no
red	smooth	big	string	dirty	yes	no
red	bumpy	big	box	leafy	no	no
white	smooth	medium	star	salty	yes	no
purple	sharp	small	ball	bitter	no	no
black	smooth	giant	ball	sweet	no	no
red	smooth	big	string	sweet	no	no
purple	bumpy	giant	star	sweet	no	no
purple	scaly	huge	tube	bitter	no	no
orange	scaly	small	star	dirty	no	no
green	scaly	tiny	string	rotten	no	no
blue	scaly	small	star	none	no	no
purple	bumpy	tiny	box	sweet	yes	no
orange	metal	small	ball	none	yes	no
yellow	scaly	medium	string	none	no	no
black	scaly	big	ball	sweet	no	no
white	sharp	giant	tube	none	yes	no
orange	furry	giant	string	salty	yes	no
black	sharp	big	box	dirty	no	no
black	bumpy	small	box	leafy	yes	no
yellow	metal	giant	tube	sweet	no	no
yellow	sharp	giant	string	sour	yes	no
purple	sharp	medium	tube	sour	no	no
purple	sharp	big	star	rotten	no	no
blue	smooth	big	flat	dirty	no	no
red	smooth	giant	ball	sweet	no	no
purple	furry	tiny	ball	sour	yes	no
blue	bumpy	medium	tube	sweet	no	no
purple	sharp	small	tube	salty	yes	no
green	smooth	huge	tube	salty	no	no
orange	bumpy	small	star	dirty	yes	no
white	sharp	giant	box	leafy	no	no
black	scaly	giant	string	dirty	yes	no
white	metal	medium	star	bitter	yes	no
blue	metal	medium	ball	dirty	no	no
purple	sharp	giant	tube	leafy	no	no
purple	sharp	huge	string	sour	no	no
green	scaly	small	ball	sour	no	yes
black	smooth	tiny	flat	leafy	no	no
green	metal	huge	string	bitter	yes	no
red	smooth	medium	ball	rotten	yes	no
blue	metal	medium	string	sweet	yes	no
blue	smooth	medium	tube	dirty	yes	no
orange	scaly	giant	box	none	no	no
yellow	bumpy	big	string	none	no	no
green	sharp	medium	flat	salty	no	yes
white	metal	tiny	star	salty	no	no
green	metal	big	box	rotten	yes	no
white	metal	small	string	sweet	yes	no
yellow	smooth	small	ball	salty	no	yes
white	sharp	medium	flat	bitter	yes	no
orange	metal	medium	star	salty	no	no
purple	furry	small	flat	leafy	yes	no
yellow	bumpy	medium	flat	bitter	yes	no
black	bumpy	medium	flat	bitter	no	no
white	metal	big	ball	bitter	no	no
orange	sharp	small	flat	leafy	yes	no
white	scaly	tiny	ball	dirty	no	no
orange	scaly	big	box	leafy	yes	no
blue	sharp	giant	tube	sour	yes	no
purple	bumpy	giant	box	bitter	yes	no
red	furry	medium	flat	rotten	yes	no
orange	metal	big	ball	bitter	no	no
purple	furry	giant	star	rotten	no	no
yellow	smooth	tiny	flat	salty	no	yes
yellow	metal	big	flat	dirty	yes	no
white	metal	tiny	string	leafy	yes	no
yellow	smooth	giant	string	leafy	no	no
yellow	furry	medium	star	bitter	no	no
white	bumpy	giant	string	dirty	yes	no
blue	scaly	big	tube	rotten	yes	no
black	scaly	medium	ball	salty	no	no
red	bumpy	medium	box	none	no	no
white	scaly	medium	flat	sweet	yes	no
blue	scaly	medium	star	salty	no	no
blue	furry	small	box	dirty	yes	no
purple	metal	medium	box	sour	no	no
green	smooth	small	tube	sweet	no	yes
red	sharp	small	tube	sweet	no	yes
blue	smooth	huge	ball	sour	yes	no
green	sharp	tiny	box	none	yes	no
orange	scaly	giant	flat	none	yes	no
green	scaly	giant	box	leafy	yes	no
orange	scaly	giant	star	dirty	yes	no
purple	smooth	tiny	string	dirty	no	no
red	furry	small	ball	rotten	yes	no
white	smooth	medium	flat	none	yes	no
purple	metal	small	string	dirty	no	no
blue	scaly	tiny	box	sweet	yes	no
green	scaly	huge	box	salty	yes	no
blue	furry	huge	tube	leafy	yes	no
yellow	bumpy	huge	string	leafy	no	no
green	scaly	big	flat	salty	no	no
blue	smooth	tiny	string	sweet	no	no
white	metal	medium	string	leafy	yes	no
orange	scaly	tiny	string	rotten	no	no
green	bumpy	small	star	bitter	no	no
blue	metal	tiny	box	rotten	yes	no
white	furry	medium	tube	salty	yes	no
white	smooth	small	ball	sour	no	no
white	bumpy	big	tube	rotten	no	no
black	smooth	big	string	dirty	no	no
black	furry	medium	string	rotten	yes	no
orange	metal	giant	star	rotten	no	no
white	smooth	giant	star	rotten	no	no
purple	furry	big	box	none	no	no
yellow	metal	big	star	leafy	yes	no
purple	sharp	medium	flat	salty	yes	no
white	metal	small	box	dirty	yes	no
orange	sharp	giant	tube	dirty	no	no
orange	smooth	small	flat	rotten	no	no
blue	scaly	huge	ball	rotten	no	no
black	smooth	tiny	tube	leafy	yes	no
purple	smooth	giant	tube	sour	no	no
white	bumpy	tiny	tube	leafy	no	no
red	furry	giant	box	rotten	yes	no
blue	bumpy	medium	box	dirty	yes	no
green	metal	medium	star	salty	yes	no
blue	bumpy	huge	star	bitter	yes	no
yellow	sharp	medium	box	dirty	no	no
white	bumpy	big	box	bitter	yes	no
purple	metal	giant	box	bitter	yes	no
purple	scaly	big	string	bitter	yes	no
white	bumpy	giant	string	sour	yes	no
black	sharp	giant	string	rotten	no	no
purple	bumpy	tiny	tube	sweet	yes	no
orange	scaly	small	flat	dirty	no	no
blue	sharp	medium	tube	sour	yes	no
orange	sharp	big	flat	bitter	yes	no
blue	metal	small	tube	dirty	yes	no
blue	scaly	medium	tube	dirty	yes	no
black	furry	huge	ball	none	yes	no
black	furry	big	ball	salty	no	no
purple	sharp	huge	string	sour	yes	no
red	furry	small	star	leafy	no	yes
orange	furry	medium	ball	salty	yes	no
yellow	smooth	giant	string	leafy	yes	no
green	metal	giant	tube	sour	no	no
purple	bumpy	big	ball	dirty	yes	no
blue	metal	huge	box	sour	yes	no
purple	bumpy	medium	box	dirty	yes	no
white	sharp	huge	string	salty	no	no
black	sharp	giant	box	salty	no	no
orange	scaly	small	ball	rotten	no	no
orange	sharp	tiny	string	none	no	no
red	bumpy	small	star	dirty	yes	no
red	metal	medium	box	sour	yes	no
blue	sharp	medium	star	rotten	no	no
red	bumpy	giant	tube	bitter	no	no
purple	sharp	giant	star	bitter	no	no
red	scaly	giant	star	sour	no	no
purple	sharp	huge	star	sour	no	no
purple	scaly	giant	box	sour	yes	no
white	smooth	small	ball	bitter	no	no
green	furry	giant	ball	rotten	yes	no
black	metal	medium	ball	sweet	yes	no
orange	metal	small	tube	salty	yes	no
blue	sharp	big	star	none	yes	no
green	sharp	giant	string	sour	yes	no
blue	smooth	medium	ball	none	yes	no
white	smooth	medium	tube	sweet	no	no
yellow	furry	huge	tube	bitter	yes	no
red	metal	tiny	tube	rotten	no	no
white	furry	huge	ball	bitter	yes	no
black	scaly	huge	box	bitter	yes	no
yellow	bumpy	huge	box	none	yes	no
white	smooth	tiny	string	sweet	no	no
black	metal	big	box	bitter	no	no
purple	scaly	small	tube	none	no	no
white	bumpy	huge	ball	rotten	yes	no
black	sharp	big	string	leafy	no	no
orange	smooth	tiny	string	sour	yes	no
yellow	bumpy	big	box	sour	no	no
red	smooth	big	ball	bitter	yes	no
blue	smooth	tiny	ball	sour	no	no
purple	sharp	medium	string	dirty	yes	no
orange	metal	tiny	star	none	no	no
orange	sharp	medium	string	dirty	no	no
black	smooth	giant	tube	none	yes	no
white	furry	tiny	string	sour	yes	no
green	smooth	big	flat	rotten	yes	no
purple	smooth	small	string	salty	no	no
yellow	smooth	small	star	bitter	yes	no
white	metal	tiny	star	none	yes	no
yellow	smooth	medium	string	salty	yes	no
blue	sharp	huge	string	sweet	no	no
red	furry	tiny	star	none	no	no
black	bumpy	tiny	star	sour	no	no
orange	scaly	small	box	bitter	yes	no
orange	bumpy	small	ball	sour	no	no
yellow	furry	medium	string	sweet	no	yes
green	furry	big	star	salty	yes	no
orange	furry	giant	box	leafy	yes	no
white	scaly	giant	string	dirty	yes	no
green	metal	big	tube	dirty	no	no
blue	bumpy	small	string	bitter	yes	no
blue	furry	huge	flat	sweet	yes	no
